"GEO_ID","NAME","B05005_001E","B05005_001M","B05005_001MA","B05005_001EA","B05005_002E","B05005_002EA","B05005_002M","B05005_002MA","B05005_003E","B05005_003M","B05005_003MA","B05005_003EA","B05005_004E","B05005_004EA","B05005_004M","B05005_004MA","B05005_005E","B05005_005EA","B05005_005M","B05005_005MA","B05005_006E","B05005_006EA","B05005_006M","B05005_006MA","B05005_007E","B05005_007EA","B05005_007M","B05005_007MA","B05005_008E","B05005_008EA","B05005_008M","B05005_008MA","B05005_009E","B05005_009M","B05005_009MA","B05005_009EA","B05005_010E","B05005_010EA","B05005_010M","B05005_010MA","B05005_011E","B05005_011EA","B05005_011M","B05005_011MA","B05005_012E","B05005_012M","B05005_012MA","B05005_012EA","B05005_013E","B05005_013EA","B05005_013M","B05005_013MA","B05005_014E","B05005_014M","B05005_014MA","B05005_014EA","B05005_015E","B05005_015EA","B05005_015M","B05005_015MA","B05005_016E","B05005_016M","B05005_016MA","B05005_016EA","B05005_017E","B05005_017M","B05005_017MA","B05005_017EA","B05005_018E","B05005_018M","B05005_018MA","B05005_018EA","B05005_019E","B05005_019EA","B05005_019M","B05005_019MA","B05005_020E","B05005_020M","B05005_020MA","B05005_020EA","B05005_021E","B05005_021EA","B05005_021M","B05005_021MA","POPGROUP","POPGROUP_TTL",
"0500000US53011","Clark County, Washington","2154","469","null","null","690","null","265","null","0","123","null","null","690","null","265","null","128","null","71","null","562","null","232","null","722","null","284","null","0","null","123","null","722","284","null","null","433","null","243","null","289","null","142","null","371","151","null","null","0","null","123","null","371","151","null","null","331","null","143","null","40","38","null","null","371","130","null","null","0","123","null","null","371","null","130","null","371","130","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US53033","King County, Washington","48257","1979","null","null","15178","null","1212","null","140","93","null","null","15038","null","1205","null","2141","null","392","null","12897","null","1119","null","15146","null","1060","null","221","null","92","null","14925","1049","null","null","9252","null","793","null","5673","null","667","null","10128","750","null","null","277","null","164","null","9851","720","null","null","8990","null","709","null","861","229","null","null","7805","666","null","null","181","90","null","null","7624","null","646","null","7234","624","null","null","390","null","133","null","016","Chinese alone (410-419)",
"0500000US53035","Kitsap County, Washington","549","174","null","null","147","null","90","null","7","12","null","null","140","null","89","null","89","null","56","null","51","null","57","null","115","null","97","null","27","null","40","null","88","78","null","null","65","null","68","null","23","null","37","null","109","63","null","null","0","null","123","null","109","63","null","null","98","null","62","null","11","18","null","null","178","72","null","null","11","18","null","null","167","null","72","null","167","72","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US53053","Pierce County, Washington","2105","396","null","null","687","null","187","null","41","62","null","null","646","null","189","null","172","null","80","null","474","null","155","null","630","null","228","null","18","null","22","null","612","224","null","null","440","null","173","null","172","null","111","null","317","137","null","null","0","null","123","null","317","137","null","null","233","null","98","null","84","57","null","null","471","137","null","null","18","29","null","null","453","null","130","null","425","131","null","null","28","null","32","null","016","Chinese alone (410-419)",
"0500000US53061","Snohomish County, Washington","6901","825","null","null","1538","null","353","null","12","19","null","null","1526","null","352","null","384","null","147","null","1142","null","322","null","2489","null","562","null","79","null","78","null","2410","564","null","null","1751","null","451","null","659","null","192","null","1982","389","null","null","0","null","123","null","1982","389","null","null","1845","null","381","null","137","65","null","null","892","220","null","null","9","14","null","null","883","null","218","null","846","215","null","null","37","null","36","null","016","Chinese alone (410-419)",
"0500000US53063","Spokane County, Washington","1124","321","null","null","636","null","226","null","18","24","null","null","618","null","224","null","129","null","71","null","489","null","213","null","148","null","97","null","0","null","123","null","148","97","null","null","118","null","89","null","30","null","41","null","190","101","null","null","0","null","123","null","190","101","null","null","110","null","70","null","80","75","null","null","150","84","null","null","0","123","null","null","150","null","84","null","150","84","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US53067","Thurston County, Washington","1093","254","null","null","178","null","108","null","0","123","null","null","178","null","108","null","86","null","72","null","92","null","76","null","603","null","217","null","67","null","46","null","536","190","null","null","410","null","175","null","126","null","93","null","187","104","null","null","32","null","45","null","155","91","null","null","155","null","91","null","0","123","null","null","125","78","null","null","0","123","null","null","125","null","78","null","115","73","null","null","10","null","15","null","016","Chinese alone (410-419)",
"0500000US53073","Whatcom County, Washington","1031","264","null","null","419","null","193","null","17","27","null","null","402","null","188","null","125","null","96","null","277","null","167","null","267","null","134","null","0","null","123","null","267","134","null","null","149","null","85","null","118","null","105","null","209","122","null","null","0","null","123","null","209","122","null","null","165","null","110","null","44","62","null","null","136","85","null","null","0","123","null","null","136","null","85","null","136","85","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US53075","Whitman County, Washington","661","267","null","null","506","null","241","null","0","123","null","null","506","null","241","null","24","null","35","null","482","null","240","null","120","null","88","null","0","null","123","null","120","88","null","null","87","null","70","null","33","null","56","null","9","16","null","null","0","null","123","null","9","16","null","null","9","null","16","null","0","123","null","null","26","23","null","null","0","123","null","null","26","null","23","null","26","23","null","null","0","null","123","null","016","Chinese alone (410-419)",
"0500000US54061","Monongalia County, West Virginia","501","179","null","null","278","null","119","null","6","14","null","null","272","null","120","null","0","null","119","null","272","null","120","null","160","null","129","null","0","null","119","null","160","129","null","null","17","null","22","null","143","null","121","null","49","48","null","null","0","null","119","null","49","48","null","null","49","null","48","null","0","119","null","null","14","23","null","null","0","119","null","null","14","null","23","null","14","23","null","null","0","null","119","null","016","Chinese alone (410-419)",
