"GEO_ID","NAME","B05005_001E","B05005_001M","B05005_001MA","B05005_001EA","B05005_002E","B05005_002EA","B05005_002M","B05005_002MA","B05005_003E","B05005_003M","B05005_003MA","B05005_003EA","B05005_004E","B05005_004EA","B05005_004M","B05005_004MA","B05005_005E","B05005_005EA","B05005_005M","B05005_005MA","B05005_006E","B05005_006EA","B05005_006M","B05005_006MA","B05005_007E","B05005_007M","B05005_007MA","B05005_007EA","B05005_008E","B05005_008M","B05005_008MA","B05005_008EA","B05005_009E","B05005_009M","B05005_009MA","B05005_009EA","B05005_010E","B05005_010EA","B05005_010M","B05005_010MA","B05005_011E","B05005_011EA","B05005_011M","B05005_011MA","B05005_012E","B05005_012EA","B05005_012M","B05005_012MA","B05005_013E","B05005_013M","B05005_013MA","B05005_013EA","B05005_014E","B05005_014M","B05005_014MA","B05005_014EA","B05005_015E","B05005_015EA","B05005_015M","B05005_015MA","B05005_016E","B05005_016EA","B05005_016M","B05005_016MA","B05005_017E","B05005_017EA","B05005_017M","B05005_017MA","B05005_018E","B05005_018M","B05005_018MA","B05005_018EA","B05005_019E","B05005_019M","B05005_019MA","B05005_019EA","B05005_020E","B05005_020M","B05005_020MA","B05005_020EA","B05005_021E","B05005_021EA","B05005_021M","B05005_021MA","POPGROUP","POPGROUP_LABEL",
"0500000US53005","Benton County, Washington","765","246","null","null","50","null","53","null","0","28","null","null","50","null","53","null","0","null","28","null","50","null","53","null","370","194","null","null","0","28","null","null","370","194","null","null","117","null","74","null","253","null","177","null","87","null","67","null","0","28","null","null","87","67","null","null","43","null","36","null","44","null","53","null","258","null","111","null","0","28","null","null","258","111","null","null","220","90","null","null","38","null","62","null","016","Chinese alone (410-419)",
"0500000US53011","Clark County, Washington","2578","384","null","null","258","null","116","null","3","5","null","null","255","null","116","null","18","null","28","null","237","null","111","null","727","215","null","null","0","28","null","null","727","215","null","null","352","null","123","null","375","null","176","null","677","null","207","null","0","28","null","null","677","207","null","null","533","null","190","null","144","null","77","null","916","null","225","null","55","51","null","null","861","213","null","null","813","202","null","null","48","null","53","null","016","Chinese alone (410-419)",
"0500000US53033","King County, Washington","60355","1993","null","null","10840","null","1132","null","280","125","null","null","10560","null","1088","null","243","null","93","null","10317","null","1104","null","16741","1253","null","null","320","135","null","null","16421","1236","null","null","5194","null","554","null","11227","null","1005","null","14401","null","1067","null","309","155","null","null","14092","1043","null","null","10505","null","880","null","3587","null","530","null","18373","null","981","null","441","126","null","null","17932","976","null","null","16621","923","null","null","1311","null","250","null","016","Chinese alone (410-419)",
"0500000US53035","Kitsap County, Washington","623","187","null","null","52","null","45","null","10","16","null","null","42","null","34","null","9","null","14","null","33","null","31","null","106","59","null","null","0","28","null","null","106","59","null","null","65","null","44","null","41","null","39","null","141","null","97","null","11","16","null","null","130","96","null","null","130","null","96","null","0","null","28","null","324","null","132","null","0","28","null","null","324","132","null","null","324","132","null","null","0","null","28","null","016","Chinese alone (410-419)",
"0500000US53053","Pierce County, Washington","2914","448","null","null","704","null","289","null","5","17","null","null","699","null","291","null","75","null","54","null","624","null","281","null","749","225","null","null","60","54","null","null","689","222","null","null","395","null","163","null","294","null","149","null","576","null","137","null","29","30","null","null","547","135","null","null","447","null","127","null","100","null","47","null","885","null","195","null","17","21","null","null","868","197","null","null","797","190","null","null","71","null","54","null","016","Chinese alone (410-419)",
"0500000US53057","Skagit County, Washington","286","124","null","null","41","null","28","null","0","28","null","null","41","null","28","null","0","null","28","null","41","null","28","null","75","50","null","null","0","28","null","null","75","50","null","null","33","null","30","null","42","null","29","null","31","null","31","null","5","9","null","null","26","28","null","null","3","null","5","null","23","null","28","null","139","null","83","null","12","13","null","null","127","80","null","null","120","78","null","null","7","null","10","null","016","Chinese alone (410-419)",
"0500000US53061","Snohomish County, Washington","7911","907","null","null","1041","null","433","null","20","36","null","null","1021","null","448","null","26","null","27","null","995","null","448","null","2198","438","null","null","169","105","null","null","2029","401","null","null","804","null","230","null","1225","null","277","null","2084","null","366","null","62","67","null","null","2022","372","null","null","1564","null","338","null","458","null","156","null","2588","null","332","null","0","28","null","null","2588","332","null","null","2442","316","null","null","146","null","73","null","016","Chinese alone (410-419)",
"0500000US53063","Spokane County, Washington","1561","325","null","null","212","null","149","null","0","28","null","null","212","null","149","null","23","null","25","null","189","null","146","null","814","191","null","null","23","22","null","null","791","188","null","null","353","null","115","null","438","null","144","null","219","null","124","null","0","28","null","null","219","124","null","null","202","null","124","null","17","null","19","null","316","null","153","null","43","48","null","null","273","146","null","null","212","133","null","null","61","null","67","null","016","Chinese alone (410-419)",
"0500000US53067","Thurston County, Washington","979","288","null","null","152","null","83","null","16","24","null","null","136","null","81","null","23","null","27","null","113","null","76","null","412","167","null","null","15","24","null","null","397","169","null","null","296","null","146","null","101","null","91","null","179","null","95","null","0","28","null","null","179","95","null","null","128","null","81","null","51","null","52","null","236","null","113","null","16","28","null","null","220","108","null","null","220","108","null","null","0","null","28","null","016","Chinese alone (410-419)",
"0500000US53073","Whatcom County, Washington","809","260","null","null","101","null","80","null","0","28","null","null","101","null","80","null","13","null","20","null","88","null","78","null","376","195","null","null","10","14","null","null","366","196","null","null","94","null","58","null","272","null","172","null","207","null","121","null","0","28","null","null","207","121","null","null","138","null","85","null","69","null","71","null","125","null","71","null","0","28","null","null","125","71","null","null","107","68","null","null","18","null","19","null","016","Chinese alone (410-419)",
"0500000US53075","Whitman County, Washington","1413","285","null","null","538","null","235","null","16","22","null","null","522","null","233","null","0","null","25","null","522","null","233","null","472","151","null","null","0","25","null","null","472","151","null","null","14","null","22","null","458","null","148","null","256","null","158","null","0","25","null","null","256","158","null","null","156","null","80","null","100","null","122","null","147","null","83","null","0","25","null","null","147","83","null","null","122","75","null","null","25","null","37","null","016","Chinese alone (410-419)",
